"ghgIntensityInTonnesPerMillionEURRevenue.value"|"emissionsToWaterInTonnes.value"|"relativeNonRenewableEnergyProductionInPercent.value"|"manufactureOfAgrochemicalPesticidesProducts.value"|"transparencyDisclosurePolicy.value"|"nonRenewableEnergyConsumptionNaturalGasInGWh.value"|"deforestationPolicy.value"|"boardGenderDiversityBoardOfDirectorsInPercent.value"|"iloCoreLabourStandards.value"|"scope1And2And3GhgEmissionsMarketBasedInTonnes.value"|"policyAgainstDiscriminationInTheWorkplace.value"|"waterConsumptionInCubicMeters.value"|"scope3DownstreamGhgEmissionsInTonnes.value"|"scope2GhgEmissionsLocationBasedInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeL.highImpactClimateSectorEnergyConsumptionInGWh.value"|"averageGrossHourlyEarningsFemaleEmployees.value"|"femaleBoardMembersSupervisoryBoard.value"|"financedScope1AndScope2Emissions.value"|"scope1GhgEmissionsInTonnes.value"|"scope2GhgEmissionsInTonnes.value"|"financedScope3Emissions.value"|"scope3UpstreamGhgEmissionsInTonnes.value"|"nonRenewableEnergyConsumptionNuclearEnergyInGWh.value"|"femaleBoardMembersBoardOfDirectors.value"|"emissionsOfInorganicPollutantsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeA.highImpactClimateSectorEnergyConsumptionInGWh.value"|"waterManagementPolicy.value"|"scope1And2And3GhgEmissionsInTonnes.value"|"sustainableOceansAndSeasPolicy.value"|"scope1And2GhgEmissionsLocationBasedInTonnes.value"|"waterReusedInCubicMeters.value"|"nonRenewableEnergyConsumptionInGWh.value"|"applicableHighImpactClimateSectors.NaceCodeH.highImpactClimateSectorEnergyConsumptionInGWh.value"|"fiscalYearEnd.value"|"violationOfTaxRulesAndRegulation.value"|"humanRightsDueDiligence.value"|"applicableHighImpactClimateSectors.NaceCodeF.highImpactClimateSectorEnergyConsumptionInGWh.value"|"relativeNonRenewableEnergyConsumptionInPercent.value"|"controversialWeaponsExposure.value"|"whistleblowerProtectionPolicy.value"|"nonRenewableEnergyConsumptionCoalInGWh.value"|"casesOfInsufficientActionAgainstBriberyAndCorruption.value"|"applicableHighImpactClimateSectors.NaceCodeF.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeE.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"scope1And2GhgEmissionsMarketBasedInTonnes.value"|"humanRightsLegalProceedings.value"|"applicableHighImpactClimateSectors.NaceCodeE.highImpactClimateSectorEnergyConsumptionInGWh.value"|"protectedAreasExposure.value"|"applicableHighImpactClimateSectors.NaceCodeB.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"policyAgainstChildLabour.value"|"humanRightsDueDiligencePolicy.value"|"applicableHighImpactClimateSectors.NaceCodeA.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"fairBusinessMarketingAdvertisingPolicy.value"|"sanctionedIncidentsOfDiscrimination.value"|"threatenedSpeciesExposure.value"|"applicableHighImpactClimateSectors.NaceCodeG.highImpactClimateSectorEnergyConsumptionInGWh.value"|"fiscalYearDeviation.value"|"emissionsOfAirPollutantsInTonnes.value"|"policyAgainstForcedLabour.value"|"carbonReductionInitiatives.value"|"reportedForcedOrCompulsoryLabourIncidents.value"|"policyAgainstBriberyAndCorruption.value"|"emissionsOfOzoneDepletionSubstancesInTonnes.value"|"totalHighImpactClimateSectorEnergyConsumptionInGWh.value"|"grievanceHandlingMechanism.value"|"nonRenewableEnergyProductionInGWh.value"|"maleBoardMembersBoardOfDirectors.value"|"scope1And2GhgEmissionsInTonnes.value"|"boardGenderDiversitySupervisoryBoardInPercent.value"|"nonRenewableEnergyConsumptionCrudeOilInGWh.value"|"maleBoardMembersSupervisoryBoard.value"|"nonRecycledWasteInTonnes.value"|"primaryForestAndWoodedLandOfNativeSpeciesExposure.value"|"environmentalPolicy.value"|"nonRenewableEnergyConsumptionFossilFuelsInGWh.value"|"dataDate"|"unadjustedGenderPayGapInPercent.value"|"rareOrEndangeredEcosystemsExposure.value"|"scope2GhgEmissionsMarketBasedInTonnes.value"|"supplierCodeOfConduct.value"|"averageGrossHourlyEarningsMaleEmployees.value"|"unGlobalCompactPrinciplesCompliancePolicy.value"|"averageGrossHourlyEarningsFemaleEmployees.currency"|"ghgIntensityScope4InTonnesPerMillionEURRevenue.value"|"reportedConvictionsOfBriberyAndCorruption.value"|"applicableHighImpactClimateSectors.NaceCodeB.highImpactClimateSectorEnergyConsumptionInGWh.value"|"totalRevenueInEUR.value"|"humanRightsPolicy.value"|"carbonFootprintInTonnesPerMillionEUREnterpriseValue.value"|"reportedIncidentsOfDiscrimination.value"|"ghgIntensityScope3InTonnesPerMillionEURRevenue.value"|"nonRenewableEnergyConsumptionLigniteInGWh.value"|"fossilFuelSectorExposure.value"|"rateOfAccidents.value"|"highlyBiodiverseGrasslandExposure.value"|"reportedChildLabourIncidents.value"|"nonRenewableEnergyConsumptionOtherInGWh.value"|"numberOfReportedIncidentsOfHumanRightsViolations.value"|"traffickingInHumanBeingsPolicy.value"|"applicableHighImpactClimateSectors.NaceCodeL.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"scope4GhgEmissionsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeH.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeG.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"corruptionLegalProceedings.value"|"renewableEnergyProductionInGWh.value"|"totalAmountOfReportedFinesOfBriberyAndCorruption.currency"|"applicableHighImpactClimateSectors.NaceCodeD.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeC.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"technologiesExpertiseTransferPolicy.value"|"averageGrossHourlyEarningsMaleEmployees.currency"|"scope3GhgEmissionsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeD.highImpactClimateSectorEnergyConsumptionInGWh.value"|"landDegradationDesertificationSoilSealingExposure.value"|"ghgIntensityScope1InTonnesPerMillionEURRevenue.value"|"enterpriseValueInEUR.value"|"securitiesNotCertifiedAsGreen.value"|"oecdGuidelinesForMultinationalEnterprisesGrievanceHandling.value"|"sustainableAgriculturePolicy.value"|"iso14001Certificate.value"|"excessiveCeoPayRatio.value"|"workdaysLostInDays.value"|"scope1And2And3GhgEmissionsLocationBasedInTonnes.value"|"workplaceAccidentPreventionPolicy.value"|"totalAmountOfReportedFinesOfBriberyAndCorruption.value"|"biodiversityProtectionPolicy.value"|"ghgIntensityScope2InTonnesPerMillionEURRevenue.value"|"fairCompetitionPolicy.value"|"highWaterStressAreaExposure.value"|"applicableHighImpactClimateSectors.NaceCodeC.highImpactClimateSectorEnergyConsumptionInGWh.value"|"renewableEnergyConsumptionInGWh.value"|"relativeWaterUsageInCubicMetersPerMillionEURRevenue.value"|"hazardousAndRadioactiveWasteInTonnes.value"|"Company ID"|"Company Name"|"Reporting Period"|"LEI"|"rateOfAccidentsInPercent.value"|"carbonFootprintInTonnesPerMillionEURRevenue.value"|"ceoToEmployeePayGapRatio.value"|"totalRevenue.currency"|"excessiveCeoPayRatioInPercent.value"|"enterpriseValue.value"|"totalRevenue.value"|"enterpriseValue.currency"
||"38329.17"|"Yes"||||"30.09"|"Yes"|||"40059.46"|||||"4001"|"41407.39"||||"24934.74"||||||"49195.66"|"Yes"|||||"2024-10-09"|"No"|"No"||"46422.63"|"Yes"|"No"|||||"43477.58"|"No"||"Yes"||"No"|"No"||"No"|"5866"|"Yes"|||"62217.23"|"No"|"Yes"|||"19608.79"|"55028.39"|"No"|||"4613.47"|"12.64"||||||"89756.77"|"2024-10-04"||"Yes"|"61779.34"|"No"|"1.52475715783E9"|||"9323.16"||"45386.26"|"32539.45"|"Yes"||||"60517.87"||"26290.21"||||"2862"|"No"||||||"94307.51"|"MUR"|"30041.82"|"45958.57"||"YER"|"84851.24"||"Yes"|"1868.3"|||"No"|||"2720.93"||"94299.98"|"No"|"7.14654352999E9"|||"No"|"No"|||"46403.22"|"83983.45"|"2b9d4646-8d82-414d-b820-dff838cc59ce"|"Maggio - Stamm"|"2022"|"P4in6xvBDr5aFdaRIYKT"|"26290.21"||"2720.93"|"EUR"|"2720.93"||"32539.45"|"EUR"
||"17788.94"|"Yes"|"No"|"71480.95"|"Yes"||"No"||"No"||||"96432.17"|"2.94896617907E9"|"4354"||"44683.65"|"90965.21"||||"4951"||"99874.98"||"31677.89"|"Yes"|"94593.25"|"89161.99"|"26935.77"|"17901.33"||"No"||"80744.58"|||"No"||"7114"|||"3908.18"|||"No"|"5093.35"|"Yes"|||"Yes"||||"NoDeviation"|"64383.31"||"Yes"|||||"No"||"2755"|||"87304.36"||"50354.08"||||"2024-05-16"|"41092.05"||"70300.44"|"No"|"2.6273132586E9"||"HKD"|"49233.85"|"643"|"62601.31"||"No"|"55278.72"||"45919.49"||||"Yes"||"6727.6"|||"97322.96"||"83492.4"||||"ALL"|"65763.54"|"15353.89"||"XOF"||"74988.02"||"90743.24"||||"No"|"No"|"5647.88"|||"No"||"No"|||||"3857.31"|"16189.71"|"41886.05"|"a1a2cbae-6f47-4d6e-a7f2-ec25208b553d"|"Spencer - Wuckert"|"2021"|||"55278.72"|"5647.88"|"EUR"|"5647.88"|||"EUR"
"59168.56"|"64808.78"||"Yes"|"Yes"|"27295.31"||"2.95"|"No"||"Yes"|"90178.95"|"10391.46"||"36267.19"|"8.93900112784E9"||"45251.27"||"66158.08"|||"35764.4"|"329"|"96181.79"||"Yes"|"71321.06"||"66735.08"|"70493.49"|"81641.5"|"24193.85"|"2024-12-26"|||"52059.36"||"No"|"No"||"455"|"53680.86"|"30659.81"|"13744"||"16292.44"|"No"||"Yes"|||"Yes"||||"NoDeviation"|"29293.95"|"Yes"|"Yes"|||"10785.12"||||"3304"|"61514.07"||||"77818.07"|||"14289"|"2024-06-23"|||||"7.29041031884E9"||"DKK"|||"34808.61"|"76877.13"|"Yes"||"6860"||"32767.8"|"Yes"||"Yes"||"26241.14"|||"7011.43"|"57135.72"|"63048.54"||"No"|"60400.6"|"VND"|"51274.88"||"Yes"|"SLE"||"67684.6"|"Yes"||"98617.14"||"No"||||"77917.7"|"23608.25"||"7.4348392477E8"|"No"|"79090.48"||||"18027.07"||"2709.66"|"6c75f100-e606-47c0-99c1-9dceadd1de73"|"Hettinger - Buckridge"|"2022"|"cdUQIZaFAGRvhdVQH938"||||"EUR"||"98617.14"|"76877.13"|"EUR"
|"89910.61"|||"Yes"||"No"||||"Yes"||||"57471.02"|"7.6177689582E8"|||"17320.35"|"63611.31"|||"65966.9"||"45493.13"|"41020"||"87407.67"||"14437.11"|"63761.13"||||"No"|"No"||"41940.94"|||"56.6"||"27541.57"||"24473.42"||"21690.27"|||"Yes"||"78455.85"||||"78200.17"||"10483.75"|"No"|"Yes"||||||"26730.4"|||"53.6"|"81851.25"|"8434"|"16964.49"||"Yes"|"40574.09"|"2024-06-09"|"16163.31"|"Yes"|||"7.07371325869E9"||"DOP"|"99362.69"|"2012"|||"Yes"|||"49890"|"3584.32"||"65975.85"|"No"|"No"|"96016.25"||"No"|"73906.89"|"91466.81"||||"92229.65"|"MDL"|||"No"|"LYD"|"348.58"||"Yes"||"63154.06"|"No"|"No"|"Yes"|"Yes"|"88718.94"|"62268.32"|"28199.12"|"No"|"1.00035810078E9"|"Yes"||"No"|"Yes"||||"9277.33"|"3c681cd1-77b6-4a28-bf73-81986c83bdb2"|"Fisher, Kutch and Lakin"|"2020"||"65975.85"||"88718.94"|"EUR"|"88718.94"|"63154.06"||"EUR"
|"62440.3"||"Yes"||||"16.66"|||"No"||||||"3501"|"85793.13"|||"62742.78"|||"1620"|||"No"|||"20848.95"|"29355.47"|"67568.09"|||"Yes"|"Yes"|"11078.5"|||"Yes"|"56268.21"|"3761"||||||||"Yes"|"No"|||"1840"||"52659.05"|||"Yes"|"Yes"||||"19453.61"|||"9329"||"66.57"||"7098"||||"68503.44"|"2024-09-29"|"38989.13"||"72855.92"||"8.88333108708E9"|"Yes"|"MOP"|||||"Yes"||"5940"|||"Yes"|"81174.73"|||"20247.19"|"9321"|||"48639.52"||||"98259.97"||"20120.99"|||"GEL"||"33449.6"||||"No"|"Yes"|"No"|"Yes"|"34912.42"|"21961.32"|"92639"|||||"Yes"||||||"b1b41a86-3766-4abb-8567-55c4e9dde273"|"Hayes Inc"|"2023"|"6OpGNvEO1Ohwj6Px9pRg"|"81174.73"||"34912.42"|"EUR"|"34912.42"|||"EUR"
"41086.2"|"21361.51"|"10614.07"|"No"|"Yes"||"No"|||"54783.34"|||"9343.94"|"24684.45"|"94659.31"|"1.58019107211E9"|"4026"|||||"11318.42"|"97138.27"|"3986"|"56598.88"|"80973.95"|||||"52879.56"|"36823.14"|"51905"|"2024-10-20"|"Yes"||"68944.37"|"18731.93"|"No"|"No"||"5274"||"44571.86"|"12702.8"|"No"||"No"|"3163.96"|||"40145.1"|"Yes"|"3431"||"68926.74"|"NoDeviation"|||"No"|"No"|"Yes"|"13469.27"||||"4628"|"33633.65"|"11.45"||"2337"||||"197.35"|"2024-02-12"||||"No"||"Yes"|"ETB"||"4711"|"2137.61"||||||"78354.38"||||"Yes"||"9331"||"10607.91"|"71469.73"||"24765.54"|"Yes"||"ETB"||"18564.43"|"Yes"|||"8988.74"|||"98404.33"|"No"|"Yes"|"Yes"|"Yes"||"16407.33"||"No"||"Yes"|||"Yes"|"18585.97"|"64353.45"|"89745.58"||"23f2fcf8-4458-4640-b1d9-331feef82147"|"Little Inc"|"2021"|||||"EUR"||"98404.33"||"EUR"
"27576.62"||||"Yes"|"25494.02"||"54.21"||"67473.59"|||"78230.59"|"59703.26"||"5.31352046521E9"|||"10449.83"|||"46308.25"|"3951.33"|"7172"|"35298.1"|||"58210.91"|"No"||"27945.06"|||||||"65482.77"|"No"||"5872.08"||"71933.56"||||||"28995.05"|"No"||"86908.12"|"Yes"|"8059"|||"Deviation"|"60790.75"|"Yes"||"Yes"|"Yes"|"88291.47"|"76967.72"||"94308.57"|"2324"|||"56208.09"||"89576.96"|"No"|"Yes"||"2025-01-11"|"49099.41"||"7043.34"||"5.27356766377E9"|"No"|"GIP"|"97661.99"||||||"8492"|"25699.45"||"Yes"||"Yes"|"Yes"|"90158.87"|"9104"||||"20002.94"||||"ARS"|"40299.7"|"64690.7"|"No"|"TZS"|"51987.68"|"71527.35"|"No"||"61129.32"|"No"|"No"|"Yes"||||"4494.94"||"2.7904533191E8"||"24807.64"|"Yes"|"Yes"|"14663.11"||"36837.64"||"6a0bbd92-1bf7-4940-8c02-9fe35adc2a5c"|"Brown Inc"|"2023"|||||"EUR"||"61129.32"||"EUR"
|"26930.86"|"21225.34"||"No"||"No"||"Yes"|||||"64507.14"|"69290.75"|||"91319.35"|"79548.05"||"20384.89"|||||"79596.55"|"Yes"|"15308.46"|"No"|"43229.91"||||"2024-02-26"|"No"|"Yes"||||||||"47647.74"||"No"|"75127.56"||"50944.14"|"Yes"||"12037.08"||"7320"|"No"|"11538.84"|"Deviation"|"4032.61"|"No"||"Yes"|||"92879.19"||"90569.37"|||"72.63"||"9951"||||"70850.95"|"2025-01-03"|"6667.15"|"Yes"|"25729.16"||"5.3653507395E9"|"Yes"|||||"6953.18"|"No"||"429"||"86117.87"|"No"|"63842.49"|"Yes"||"2429.51"|"4313"||"73372.67"|"37761.5"||||"91637.65"|"MOP"|"22316.84"|"46362.17"||"MMK"|"15792.27"|||"96023.66"|"38850.76"|"No"|||"Yes"||||"No"|"1.27499910247E9"|"No"|"27166.63"|"Yes"||"2049.14"|||"36841.07"|"e7b383a9-4937-43bd-b03a-0d780d096d19"|"Klein - Veum"|"2022"|"wvNI3TilGfXr51BGhDNy"|"63842.49"|||"EUR"||"38850.76"|"6953.18"|"EUR"
"3486.72"|"95088.95"|||"No"|"43719.78"|"No"|"12.65"|||"No"||"79354.48"|||"3.22587841794E9"|"5987"||"54414.26"||||"45643.8"|"2237"|||"No"|"63617.36"|"Yes"|"89988.13"||"46515.52"||"2024-11-01"||||"14353.47"||"Yes"||"1734"||"67848.07"||"Yes"|"46989.12"|"No"||"Yes"||||"4329"|"No"|"95006.16"||"6903.75"|"Yes"|"Yes"||"Yes"||"12185.13"|"Yes"||"10000"|"6602.5"|"15.45"|"74551.4"||"43148.61"||"No"|"2061.52"|"2024-09-13"|"94694.85"|||"No"|"9.28494644701E9"|"Yes"|"AOA"||||"82398.54"||"17598.42"||"76491.49"||"No"|"93408.86"|"Yes"||"71939.5"||||"85298.83"|||||"KZT"||"16909.46"|"Yes"|"SLE"|"61935.76"|||"46963.02"|"85564.37"||"Yes"||||"97840.75"|"53649.61"||||||||"65723.53"|||"7c869e2d-fd59-413c-a96c-4f5c324ec630"|"Shanahan - Lind"|"2023"||"93408.86"|"17598.42"||"EUR"||"85564.37"|"82398.54"|"EUR"
||"28159.64"|"Yes"|"Yes"|"70871.6"||"8.38"|"No"|"87180.2"|"Yes"|"46429.98"|"73962.68"||||"4714"|||"69709.15"|"52395.08"|"35650.82"|"47772.78"|"5700"|"32355.19"|"16280.87"||"84680.84"|"No"||"12484.56"||"82573.76"||"No"||||"Yes"|"No"|"36120.42"|"7434"||||"Yes"||||"No"||"24742.29"|||"No"|"13746.53"||"93590.79"|"Yes"|||||||"16278.38"|"4253"|||||"59772.38"|"Yes"||"88702.58"||"8601.61"||"49212.89"||"3.85977151937E9"|"Yes"|"PEN"|||||"Yes"||"8242"|"52329.67"||"Yes"|"34627.24"|"No"|||"8622"|"No"|||"70618.93"|"30459.81"|||||||"KMF"|||"Yes"|||"Yes"||||"8900.35"|"23147.93"|"54893.74"|||"Yes"|"12849.02"|||"19389.58"||"41361.7"|"89380.02"|"3d99755e-83a6-40b1-ae4b-d5c126158c3b"|"Wilkinson and Sons"|"2021"||"34627.24"||"8900.35"|"EUR"|"8900.35"|||"EUR"
|"39521.76"||"Yes"|"No"|"71429.9"|"Yes"||"Yes"||||"71896.34"|||"6.75180226597E9"|"1629"|"68706.5"|||"71859.89"||"65501.95"|"1675"|||"No"||"Yes"|"3709.44"|"89031.04"|||"2024-09-24"|||||"No"|"Yes"|"45006.08"|"3576"|||"54878.44"|||"Yes"||"Yes"|"Yes"||||||"NoDeviation"||"Yes"||"No"|"Yes"||"45920.07"||"64056.08"||"14309.48"|||"8762"|"85247.14"||"Yes"|||"93217.85"||"98170.62"||"8.9938581985E9"||"MYR"||"8167"|||"No"||"8666"||"73086.34"|||"Yes"|"No"|"46917.05"|"6508"|"No"|||"41428.55"||"Yes"||"PHP"||||"PGK"|"39013.36"||||"44963.21"||"No"||"Yes"||"96801.56"|"20822.49"|"Yes"|"1.55176291502E9"|||"Yes"|"No"||"95704.56"||"42900.66"|"ae1b82ff-7e68-444d-82a0-74e421cc342c"|"O'Kon, Bartoletti and Herman"|"2023"|"9Qii9MQl6DBvQpEn54Fm"||||"EUR"||"44963.21"||"EUR"
"35566.23"||"11453.12"||||||"No"|"86914.26"||"9055.49"||"46634.84"||||"97397.18"|"68166.3"||"99465.79"|"14041.45"|"76371.27"|"822"|||"No"|"82926.66"|"No"|"67972.73"|"81064.68"|"88555.57"||||"Yes"|"76151.95"||"Yes"|"Yes"|"73911.75"||"19007.54"|"69549.74"|"29278.88"||||"37024.33"|"Yes"|||"Yes"||"Yes"||"Deviation"||"No"||"No"||"48687.32"|||"33004.93"||"98018.73"|||"2112"|||"No"||"2024-05-19"|"39917.7"||"59055.67"||"7.99043780877E9"|"Yes"|"UYU"|"85818.17"|"1935"|"98837.19"|"33882.85"||"91969.14"||"6080.79"|||"56568.58"||"Yes"|"83313.35"|"3633"||||||||"GYD"|"19711.73"|||"XCD"||||"33039.82"|||"No"||||||"Yes"|"8.7966696944E8"||||"Yes"|||||"31dd785c-6299-4219-bb87-1ef597f48c52"|"Miller - Emmerich"|"2023"||"56568.58"|"91969.14"||"EUR"|||"33882.85"|"EUR"
|"55364.52"|"37308.04"|||"21874.23"||"99.8"|"Yes"||"No"|"70056.29"||"44037.36"||"5.41753841721E9"|||"37076.4"|"10152.43"||"27249.51"|||"33202.53"|||||"9136.05"|"12122.13"|"72051.54"||"2024-10-01"||"No"||"51451.61"|||"77735.68"|||||||||"No"|||"No"|"4402"|"Yes"||"NoDeviation"||"No"|"Yes"|||"24975.08"||||"7152"|"54203.65"||"43798.62"||"76364.42"|"No"||"91645"|"2024-05-11"|"16068.81"|||"Yes"|"7.84649326461E9"|"Yes"|"CNY"||||||"41140.24"||"22596.81"||"Yes"||||||||"16187.7"|||||"TRY"|||"Yes"|"MZN"||||||"No"|"Yes"|"No"|||||"No"|"2.52645572033E9"|||"No"|||"21231.66"|"20992.25"|"47013.29"|"0905a359-a287-4c12-8f88-3dd4ee299578"|"Simonis LLC"|"2023"|"QwX6MLXaoOQywpSvLAUj"||"41140.24"||"EUR"||||"EUR"
|"76824.58"||"Yes"|"Yes"|||"70.95"||"25133.82"|"Yes"|"13277.65"|"5250.68"|"97328.78"||"6.566050377E7"|"6922"|||||||||"12228.58"|"No"|||"80788.98"|"53587"||"79917.53"|"2024-05-27"||"Yes"|||"No"||"91695.56"|||"80864.34"|||"84467.33"|||"No"|"Yes"|"34755.93"|"No"||||||"Yes"|"No"||"No"|"14779.44"|"42929.52"||"83438.39"|||"86.11"|"5598.81"|"3148"|"95661.85"|"Yes"||"96397.37"|||"Yes"|||||"EUR"|||||||"6668"|"71195.73"|"51592.39"|"No"|||"Yes"|"29492.99"|"485"|"Yes"|"80895.21"|"6203.17"|"12819.9"||"Yes"|"93982.86"|"YER"||||"SEK"|"39637.79"||"No"|"96399.93"|"7617.76"|"Yes"||"Yes"|"Yes"||||"No"|"3.006869552E8"|"Yes"|"72062.96"|||||||"a831d953-8d2a-4063-a55d-48ce29a788ed"|"Funk - Blick"|"2021"|"NWdTcEW5HHmcoEgKESmd"||||"EUR"||"7617.76"||"EUR"
||"25049.54"|"Yes"||"1364.86"|"Yes"||"No"|"46389.16"||||"19088.64"||"7.38077572414E9"|"8145"||"56745.05"|"89253.27"||"14211.87"|"55865.81"||"23085.31"||"No"|||"70678.91"|"2141.46"|"96804.89"|"74953.84"|"2024-03-03"||"Yes"||||"Yes"|"85834.74"||||"90718.01"|"Yes"||"Yes"||||||"9343"|||"Deviation"||"No"||"Yes"|||"19155.1"|"No"|||"58645"|||"8334"|||"Yes"|"11949.8"||"40157.38"|"Yes"|||"4.51888506319E9"|"No"|"ERN"||"542"||"11670.95"|||"1912"|"14394.51"|||||||"3131"||||"59416.91"||"Yes"||"RWF"||||"ETB"|"46112.32"|||"89251.83"||||"Yes"||"49965.87"|"8546.52"||"No"|||"46466.8"||"No"||"28711"||"37125.09"|"754ec7d9-5982-459e-b437-9f61e191d77d"|"Durgan - Crist"|"2023"|"wTn2qjr52DiIQUqKynoK"|||"49965.87"|"EUR"|"49965.87"||"11670.95"|"EUR"
"28633.86"|"956.19"|"88800.92"|"No"|||||"No"|||"23514.25"|"78922.13"|||"9.85370550658E9"|||"34106.67"|||"3302.46"|||"18784.13"||"Yes"|||"49150.46"|"21549.51"|"72243.41"||"2024-06-09"|"No"|||||"Yes"|"20800.62"|"6617"|||"57220.86"||||"53982.13"|"Yes"|||||"Yes"||"NoDeviation"|"68446.07"|"No"|"Yes"|||"71814.59"|||"89473.33"|"8811"|"67218.73"||"61768.69"|"8560"|"4534.45"||"No"||"2024-10-15"|"99404.9"|"Yes"||"No"|"9.28849109508E9"|"Yes"|"MMK"|||||"No"|"46482.64"|||"829.73"|||"No"|"No"||"1978"|"Yes"|||||"Yes"|"366.41"|"SZL"||"11498.55"|"Yes"|"AZN"|"62836.24"|||"30172.64"||"No"|||||||"Yes"|"2.55807280841E9"||"6192.22"||"Yes"|"72010.5"||"97349.14"|"96442.1"|"32fc6f23-b433-457d-981a-3a187e16a122"|"Jacobs and Sons"|"2023"|||"46482.64"||"EUR"||||"EUR"
"48533.03"||"50023.64"||||"Yes"|"49.61"|||"Yes"||"444.33"||"3414.65"|"9.7142210306E9"|||"11080.19"|||"82576.23"|"26364.06"|"8190"||"16739.39"|"Yes"|"50868.4"|"No"||||"11292.17"||||"58502.72"|"14225.26"||"Yes"|"2214.56"|"103"|"38455.03"|||||"No"|"18981.84"|"No"|"No"|"55734.16"|||"No"||||"Yes"|"No"||||"77529.08"|"Yes"|"80204.38"||"35177.52"|||"5059"|||"No"|"52941.45"|||"Yes"|||"3.4554023106E9"|"Yes"|"GMD"|"3231.85"|"334"|"63116.01"||||"2251"||"73543.33"||"13744.87"|||||"No"|"92580.42"|"94626.58"|"28073.55"|"59258.85"|"No"||"EUR"||"688.18"||"GTQ"||"64146.3"|"No"|"21341.74"|||"Yes"|"No"|"Yes"|"76805.79"|"11241.33"|"13752.92"|"Yes"|"3.53225830494E9"||"12260.13"||"No"|"77090.79"|||"72258.26"|"c8f8a42d-3e3f-4106-89d0-6f22951e5cf8"|"Keebler - Bernhard"|"2024"||"13744.87"||"76805.79"|"EUR"|"76805.79"|||"EUR"
"51716.76"|"93835.52"||"No"|"Yes"|"70092.75"|"Yes"|"97.55"||"66777.05"|"No"|"82853.5"|||"171.26"||"7701"|"47189.97"||"65765.07"|"80813.32"|"87645.15"|"24719.91"|||||"92570.68"|"Yes"|"77331.12"|"43100.01"|"90157.21"|"5500.97"|"2024-06-17"|||||"Yes"|"Yes"|"63878.46"||||"64108.35"|||||"Yes"|||"No"||"No"|||"23058.81"|"No"|||"Yes"|"54672.59"|"40197.07"|"No"|"79316.99"||"41474.75"|"47.95"||"2244"||"No"||||"88607.3"||"94532.41"|"No"||||"6574.23"|"6912"|"79285.78"|||"5960.39"|"6641"|"13917.33"|"42025.74"||"95830.87"||"Yes"|"35631.72"||"No"|||"22133.05"||"No"|"14402.8"|"LSL"|||||"22366.98"||||"17007.89"|"No"||"No"|"No"|"25394.09"||||"6.54875568157E9"|"Yes"|"92030.87"||"Yes"||"57626.1"||"56647.75"|"1f415f12-f25f-41cd-8c82-cb651e23695b"|"Hartmann Inc"|"2024"||"95830.87"|"5960.39"|"25394.09"|"EUR"|"25394.09"|"17007.89"||"EUR"
||"50998.07"||"Yes"|"72531.13"|||||"Yes"|||||"7.74203231599E9"|"3044"|"16687.83"|"31037.52"|||||||||"3844.83"|"Yes"|||||"2025-01-10"||||||"No"|"43803.52"|||"74280.54"|||"28032.11"|"Yes"|"90862.93"||"Yes"|"24830.75"|"Yes"||"No"||"Deviation"|"64815.23"||"Yes"|"No"||"53252.34"|||"14608.87"||"91855.67"|"46.6"|"3657.23"|||||"72838.69"||"43573.08"|"Yes"|"28674.93"||"9.45597868373E9"|"No"|"BBD"|"28905.51"|"2649"|"55920.27"||"No"|"29427.93"||||"No"||"No"|"Yes"||"9060"|"No"||||"49252.48"|||"HNL"||"18410.32"|"No"|"CRC"|"45454.34"|||"27441.02"|"81817.63"||"No"|||"90565.25"|||"No"|"8.7820267777E8"||"25671.16"|||"73734.44"|"56973.46"||"22741.48"|"aaad85d7-1377-43d6-8a28-41cde266a198"|"Satterfield - Terry"|"2022"|"XtT6W2T6nhLrq2s7tu5R"||"29427.93"|"90565.25"|"EUR"|"90565.25"|"81817.63"||"EUR"
