"ghgIntensityInTonnesPerMillionEURRevenue.value"|"emissionsToWaterInTonnes.value"|"relativeNonRenewableEnergyProductionInPercent.value"|"manufactureOfAgrochemicalPesticidesProducts.value"|"transparencyDisclosurePolicy.value"|"nonRenewableEnergyConsumptionNaturalGasInGWh.value"|"deforestationPolicy.value"|"boardGenderDiversityBoardOfDirectorsInPercent.value"|"iloCoreLabourStandards.value"|"scope1And2And3GhgEmissionsMarketBasedInTonnes.value"|"policyAgainstDiscriminationInTheWorkplace.value"|"waterConsumptionInCubicMeters.value"|"scope3DownstreamGhgEmissionsInTonnes.value"|"scope2GhgEmissionsLocationBasedInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeL.highImpactClimateSectorEnergyConsumptionInGWh.value"|"averageGrossHourlyEarningsFemaleEmployees.value"|"femaleBoardMembersSupervisoryBoard.value"|"financedScope1AndScope2Emissions.value"|"scope1GhgEmissionsInTonnes.value"|"scope2GhgEmissionsInTonnes.value"|"financedScope3Emissions.value"|"scope3UpstreamGhgEmissionsInTonnes.value"|"nonRenewableEnergyConsumptionNuclearEnergyInGWh.value"|"femaleBoardMembersBoardOfDirectors.value"|"emissionsOfInorganicPollutantsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeA.highImpactClimateSectorEnergyConsumptionInGWh.value"|"waterManagementPolicy.value"|"scope1And2And3GhgEmissionsInTonnes.value"|"sustainableOceansAndSeasPolicy.value"|"scope1And2GhgEmissionsLocationBasedInTonnes.value"|"waterReusedInCubicMeters.value"|"nonRenewableEnergyConsumptionInGWh.value"|"applicableHighImpactClimateSectors.NaceCodeH.highImpactClimateSectorEnergyConsumptionInGWh.value"|"violationOfTaxRulesAndRegulation.value"|"humanRightsDueDiligence.value"|"applicableHighImpactClimateSectors.NaceCodeF.highImpactClimateSectorEnergyConsumptionInGWh.value"|"relativeNonRenewableEnergyConsumptionInPercent.value"|"controversialWeaponsExposure.value"|"whistleblowerProtectionPolicy.value"|"nonRenewableEnergyConsumptionCoalInGWh.value"|"casesOfInsufficientActionAgainstBriberyAndCorruption.value"|"applicableHighImpactClimateSectors.NaceCodeF.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeE.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"scope1And2GhgEmissionsMarketBasedInTonnes.value"|"humanRightsLegalProceedings.value"|"applicableHighImpactClimateSectors.NaceCodeE.highImpactClimateSectorEnergyConsumptionInGWh.value"|"protectedAreasExposure.value"|"applicableHighImpactClimateSectors.NaceCodeB.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"policyAgainstChildLabour.value"|"humanRightsDueDiligencePolicy.value"|"applicableHighImpactClimateSectors.NaceCodeA.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"fairBusinessMarketingAdvertisingPolicy.value"|"sanctionedIncidentsOfDiscrimination.value"|"threatenedSpeciesExposure.value"|"applicableHighImpactClimateSectors.NaceCodeG.highImpactClimateSectorEnergyConsumptionInGWh.value"|"emissionsOfAirPollutantsInTonnes.value"|"policyAgainstForcedLabour.value"|"carbonReductionInitiatives.value"|"reportedForcedOrCompulsoryLabourIncidents.value"|"policyAgainstBriberyAndCorruption.value"|"emissionsOfOzoneDepletionSubstancesInTonnes.value"|"totalHighImpactClimateSectorEnergyConsumptionInGWh.value"|"fiscalYearDeviation"|"grievanceHandlingMechanism.value"|"nonRenewableEnergyProductionInGWh.value"|"maleBoardMembersBoardOfDirectors.value"|"scope1And2GhgEmissionsInTonnes.value"|"boardGenderDiversitySupervisoryBoardInPercent.value"|"nonRenewableEnergyConsumptionCrudeOilInGWh.value"|"maleBoardMembersSupervisoryBoard.value"|"nonRecycledWasteInTonnes.value"|"primaryForestAndWoodedLandOfNativeSpeciesExposure.value"|"environmentalPolicy.value"|"nonRenewableEnergyConsumptionFossilFuelsInGWh.value"|"dataDate"|"unadjustedGenderPayGapInPercent.value"|"rareOrEndangeredEcosystemsExposure.value"|"scope2GhgEmissionsMarketBasedInTonnes.value"|"supplierCodeOfConduct.value"|"averageGrossHourlyEarningsMaleEmployees.value"|"unGlobalCompactPrinciplesCompliancePolicy.value"|"averageGrossHourlyEarningsFemaleEmployees.currency"|"ghgIntensityScope4InTonnesPerMillionEURRevenue.value"|"reportedConvictionsOfBriberyAndCorruption.value"|"applicableHighImpactClimateSectors.NaceCodeB.highImpactClimateSectorEnergyConsumptionInGWh.value"|"totalRevenueInEUR.value"|"humanRightsPolicy.value"|"carbonFootprintInTonnesPerMillionEUREnterpriseValue.value"|"fiscalYearEnd"|"reportedIncidentsOfDiscrimination.value"|"ghgIntensityScope3InTonnesPerMillionEURRevenue.value"|"nonRenewableEnergyConsumptionLigniteInGWh.value"|"fossilFuelSectorExposure.value"|"rateOfAccidents.value"|"highlyBiodiverseGrasslandExposure.value"|"reportedChildLabourIncidents.value"|"nonRenewableEnergyConsumptionOtherInGWh.value"|"numberOfReportedIncidentsOfHumanRightsViolations.value"|"traffickingInHumanBeingsPolicy.value"|"applicableHighImpactClimateSectors.NaceCodeL.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"scope4GhgEmissionsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeH.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeG.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"corruptionLegalProceedings.value"|"renewableEnergyProductionInGWh.value"|"totalAmountOfReportedFinesOfBriberyAndCorruption.currency"|"applicableHighImpactClimateSectors.NaceCodeD.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeC.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"technologiesExpertiseTransferPolicy.value"|"averageGrossHourlyEarningsMaleEmployees.currency"|"scope3GhgEmissionsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeD.highImpactClimateSectorEnergyConsumptionInGWh.value"|"landDegradationDesertificationSoilSealingExposure.value"|"ghgIntensityScope1InTonnesPerMillionEURRevenue.value"|"enterpriseValueInEUR.value"|"securitiesNotCertifiedAsGreen.value"|"oecdGuidelinesForMultinationalEnterprisesGrievanceHandling.value"|"sustainableAgriculturePolicy.value"|"iso14001Certificate.value"|"excessiveCeoPayRatio.value"|"workdaysLostInDays.value"|"scope1And2And3GhgEmissionsLocationBasedInTonnes.value"|"workplaceAccidentPreventionPolicy.value"|"totalAmountOfReportedFinesOfBriberyAndCorruption.value"|"biodiversityProtectionPolicy.value"|"ghgIntensityScope2InTonnesPerMillionEURRevenue.value"|"fairCompetitionPolicy.value"|"highWaterStressAreaExposure.value"|"applicableHighImpactClimateSectors.NaceCodeC.highImpactClimateSectorEnergyConsumptionInGWh.value"|"renewableEnergyConsumptionInGWh.value"|"relativeWaterUsageInCubicMetersPerMillionEURRevenue.value"|"hazardousAndRadioactiveWasteInTonnes.value"|"Company ID"|"Company Name"|"Reporting Period"|"LEI"|"rateOfAccidentsInPercent.value"|"carbonFootprintInTonnesPerMillionEURRevenue.value"|"ceoToEmployeePayGapRatio.value"|"totalRevenue.currency"|"excessiveCeoPayRatioInPercent.value"|"enterpriseValue.value"|"totalRevenue.value"|"enterpriseValue.currency"
"71860.1"|"17788.94"||"Yes"||||"40.03"||||"26935.77"|"66349.44"|"38708.08"|"94593.25"|"7.79825236975E9"|||||"29531.06"|"40381.68"||"1928"||"50975.59"||||"22592.31"|||"92340.47"|"Yes"|"No"|"90965.21"|"53125.11"||||||||||"No"||"Yes"|"No"|||"5650"|||"10264.34"|||||"86826.69"||"Deviation"|"Yes"||"3872"|"43780.53"|||"6986"|||"Yes"|"31677.89"|"2024-03-01"|||"15706.06"|"No"|"2.82531550684E9"||"BTN"|"61242.09"||"33038.22"|||"69257.74"|||||||"Yes"||"55278.72"|"8800"|"Yes"||"24189.13"|"52862.48"|||"78736.4"|"TJS"||"99504.73"|"Yes"|"CRC"||||"49299.9"|||"Yes"||"No"|"86368.16"|||"No"||"Yes"|||||"56293.86"|"72737.57"|"7311.76"|"6b844cf3-241d-488f-a7ca-c3583d456b4e"|"Schroeder Group"|"2021"|||"69257.74"|"86368.16"|"EUR"|"86368.16"|||"EUR"
"94674.28"|"42898.59"|||"Yes"|"77728.04"|"Yes"|||"17076.33"|"Yes"||"76377.76"||||||"35434.53"|"4701.06"|||||||||"No"|"74654.07"|"2230.92"|"89135.61"|||||"38914.81"|||"15902.51"|"7152"||||"No"||"No"||"No"|||"Yes"||"No"||"88579.73"|||"No"|"Yes"|"23032.48"|"59020.04"|"Deviation"||||||"54855.77"|"1824"|||"Yes"||"2024-06-22"|"80947.04"|"Yes"|"89322.91"|||"Yes"|"RSD"|"596.42"|"3694"|||||"2024-12-23"|"8279"||||"46325.91"||"No"|||"No"|||||||"PGK"||"89394.05"|||"99348.9"||||"99174.12"||"No"|"Yes"||"45906.47"||"93162.22"||"5.02575722485E9"|"No"|"34329.94"||"No"|"24957.51"||"87085.84"|"13218.93"|"203af50f-cf2b-4aa3-a32f-675a84d0b3e7"|"Ullrich Group"|"2020"||"46325.91"||"45906.47"|"EUR"|"45906.47"|"99174.12"||"EUR"
||"73840.91"||"No"|||"19.77"||"21105.81"|"No"|"93244.93"||"93188.19"||||"61604.4"|"31687.87"|||"53971.32"||"6861"|"48029.92"|"41529.41"|"No"||"No"|||"8722.15"|"74789.35"||"No"|"72724.01"||||"38772.87"||"4812.68"||"89451.8"|"Yes"|||"85699.27"||"Yes"||"Yes"|"1550"||"18086.89"||"Yes"|"No"||"Yes"|"38636.3"|"30769.59"|"Deviation"|"No"||"9336"|||"89815.17"||||"Yes"||"2024-10-14"||||"No"|"1.48058798973E9"||"NZD"|"26911.8"|||||"79269.15"|"2024-11-21"|"2370"|"1175.22"|"15441.78"|"Yes"|"69075.76"||"No"|"5796.3"||"No"||"51812.17"|"92740.41"|"55308.7"|||"BIF"||"25555.69"|"No"|"BDT"||"67079.46"|"No"|"91254.19"|"8593.53"|"No"|||||"98740.38"|||"3.21236874909E9"|"No"|"46366.49"|||"62552.06"|||"77944.01"|"a232454d-819f-41c7-9c9b-e9b4f5c3fa89"|"Ernser Group"|"2021"||"69075.76"|"79269.15"||"EUR"||"8593.53"||"EUR"
|"84543.63"|||||"Yes"|||"71323.88"||||||"2.92522699846E9"||"14567.77"|"34639.85"|||"16889.38"|"7840.45"|"2829"||||"19336.3"||||"18563.92"|"33221.6"||||"56540.88"|||"54727.45"|"9328"|"86177.98"||||||"63933.4"||"No"|"91510.75"||"6488"|"Yes"|||"Yes"|"Yes"|"No"|"No"|"54993.23"|"92739.15"|"NoDeviation"|"No"||||"58.23"|"25923.9"|"8058"|"94248.79"||"No"|"50926.77"||"95826.1"|"Yes"||||"No"|"LBP"|"55160.19"||||"Yes"|||"3392"|"1576.44"|"34048.68"||"30524.05"||"Yes"||||"37857.61"|"93169.84"|"77741.62"|"27869.19"||||"55511.44"||"No"||"14269.73"||"Yes"||"37405.16"|||"No"|"Yes"||"51539.48"||"Yes"||"No"|"64698.39"||"No"|"44841.95"||||"bcb08941-b4e8-434b-b459-76d211191091"|"Ward, Stiedemann and Kiehn"|"2021"|"QJLwVOz6vSfUcdZ0ZzRZ"|"30524.05"|||"EUR"||"37405.16"||"EUR"
"27944.81"|"68884.44"|"39936.85"|||"14856.87"|"Yes"|"23.38"|"Yes"|"75540.2"|"Yes"|"38766.42"|"82401.37"|"37453.95"||"1.50271556681E9"|"9343"||"65335.3"|"37775.38"||||"2378"|"66679.94"|"65796.09"|"No"|"56568.08"||||"73735.87"||"Yes"|"No"||"97263.14"|"No"|||"3648"||"98411.24"|"72833.31"||"27373.98"|"No"||"No"||"80132.61"|"Yes"||||||||"No"|"23000.64"|"82504.81"|"Deviation"||"72233.87"||||"26605.18"|||"No"||"11370.66"|"2024-07-22"||"Yes"||"No"||"Yes"|"OMR"||||||"83208.98"|"2024-10-27"|"1718"|"39650.89"|"85789.57"|||"Yes"|"No"||"6257"|"No"||||||"3870.72"|"SSP"||"15866.41"|"No"|"PYG"|"50300.78"||"No"||"22607.27"|"No"|"Yes"|"No"|"No"|"16618.64"|"27420.94"|"9535.18"|"Yes"|"8.81394576503E9"|||"No"||"62534.31"|"29684.96"|||"578d2af0-c9bd-44a2-8d4a-49335004f9b2"|"Haley Inc"|"2022"|"LC9hdaqf6gPsr1YurWe5"||"83208.98"|"16618.64"|"EUR"|"16618.64"|"22607.27"||"EUR"
"86686.56"|||"No"|"No"||||"No"||"No"|"22752.6"|"34863.41"||"70132.77"||||"30182.82"|"84424.24"|"94892.45"|||||||"11490.07"||"76883.79"||"76942.87"|||"Yes"|||||"47001.5"||"13861.24"||"374.89"|"No"|"44110.53"|"Yes"|"30819.01"|"No"||"17095.31"|"Yes"|"4913"|"Yes"||||"No"|"No"||"45548.55"||"Deviation"|"Yes"|||"28338.66"|"81.84"||||||"35218.6"|"2024-09-14"|"34626.34"|"No"|||"5.28332829426E9"||||"8183"||"31049.78"|||"2024-02-17"|"6921"|"26317.59"|||||||"6662"|"No"||"84289.87"|||"Yes"||"GBP"|||"No"|"MMK"|||"No"|"39271.21"|"42367.7"|||"No"|||"69373.87"|"16211.55"|"Yes"|"3.74326600711E9"||"31522.65"||"No"||"21309.29"||"87360.31"|"7c8789a1-f67b-40fd-ba2a-0e5eea0348e4"|"Cummerata, Luettgen and Torphy"|"2022"|"KiyHcSDltkNmZBDHJERY"||||"EUR"||"42367.7"|"31049.78"|"EUR"
|"46031.47"|"4658.22"|"Yes"|"Yes"||"Yes"|"41.64"|"Yes"|"3526.95"||"2463.44"||||"2.95465425894E9"|"1800"|"88112.69"|||"42596.17"|"42050.3"||"8056"|||||"Yes"|"30881.02"||"53326.32"|||"No"|"13411.58"||"Yes"||"14555.4"||||"94072.88"||||||"Yes"||||"Yes"||"13006.82"|"No"||"Yes"|"Yes"|||"Deviation"|"Yes"|||||||"62526.56"||||"2024-07-23"||||"Yes"|"4.05183543467E9"||"FKP"||||"7507.3"|"No"|"58709.18"|"2024-11-05"|"1020"|"62852"||"Yes"||"No"|"No"||"6556"|||"96461.13"||||"44113.78"|||||"SZL"|"79442.54"||"No"|"10546.17"|"71462.4"||"Yes"||"No"||"63129.69"||"No"|||"20223.33"|||||||"31fced36-b50d-477d-b4b3-8316c48554c0"|"Schaden - Spencer"|"2023"|||"58709.18"||"EUR"||"71462.4"|"7507.3"|"EUR"
|"25344.12"|||"Yes"||"Yes"|"76.32"|"No"|"4228.29"|||"81802.52"|"29481.66"|||"1836"|"21254.23"|"76079.67"|"68471.17"|"10525.95"|"22436.29"||"8553"|"31265.79"|||"56817.68"|"No"|||"20958.29"||"Yes"|||"74675.31"|"Yes"||||||"30321.62"|"No"||"Yes"||||||"2426"|||"3315.28"|"No"||||"58890.73"|"78278.32"|"NoDeviation"|||"1595"||||"3869"|"90573.47"|"No"|"Yes"|"43048.68"|"2025-01-14"||"No"|||"5.0960485811E8"|"Yes"||"10589.27"|"9247"||"76784.57"|"Yes"|||"3648"|"16166.19"|"32329.23"||"78014.78"||"Yes"||"3559"|"Yes"|"34783.53"||||"Yes"||"CVE"||||"MRU"|||"No"|"18591.56"|"74059.57"|"No"|"Yes"||"Yes"|||"62544.96"||"6.9343033032E9"||||"Yes"||"72095.12"|||"f9fea197-33af-43b7-974b-b12a5a90db04"|"Douglas - Schiller"|"2022"|"EfOk7sdrDxpk5yU9UlHE"|"78014.78"|||"EUR"||"74059.57"|"76784.57"|"EUR"
||"74809"|||"71341.78"|"Yes"|||"25716.82"||||"38619.89"||"7.7796682162E9"|"7354"|"76898.65"||"27742.55"|||"37760.92"|||"75567.95"||"16898.46"||"48479.01"||||"Yes"|"Yes"|||"Yes"||"35694.3"||||"45245.91"|||"No"||"No"||"21701.72"|"Yes"||"Yes"|||"No"||"No"|"No"|"1760.61"||"Deviation"|"No"|||||"40679.27"|"1669"|"10135.93"||||"2024-05-29"|"49610.39"||"7081.67"|"Yes"|"6.81449295322E9"|"Yes"|"MNT"||"6643"||"57975.9"|"Yes"|"31998.12"|"2024-03-18"||"27294.86"|"50207.77"||"75065.86"|"No"|"Yes"|"27509.72"|"2452"|"No"|"94460.92"||||"No"|"91512.05"|"AED"|||"No"|"CHF"|||||||"Yes"|"No"||"20503.34"|"15648.97"|"3013.09"||"4.29212242384E9"|"No"|||"No"||"76435.54"|||"b83ea1de-da04-43bb-869c-b309026d27fb"|"Kreiger - Lakin"|"2020"|"8CqJsOVw4ZAYkWlJ2rVd"|"75065.86"|"31998.12"|"20503.34"|"EUR"|"20503.34"||"57975.9"|"EUR"
|"91702.74"|"83542.61"|"No"|"Yes"|"51567.74"|||"No"||||"176.41"|||||"18417.28"||"17782.99"||"19819.24"|"92368.81"|||"24938.33"|"No"|||"40649.7"||"56431.82"|"85561.8"||"Yes"|"90690.55"|"27175.72"|"No"|"No"||||"29279.75"||||"No"|"69702.71"|"Yes"||||||"23273.23"|||"Yes"|"Yes"|"No"|||"Deviation"|"Yes"|||"28881.07"||"18102.83"|||"No"|||||||"Yes"|"1.1969169814E8"|"No"||"86622.43"|||||"48535.51"|"2024-06-13"|"7659"|"40559.1"||"No"|"92971.17"|"No"|"Yes"|"73292.64"|"7734"||||"20525.17"||"No"||"CZK"||"49226.43"|"No"|"ERN"|"86281.99"|"48965.02"|"Yes"|"19403.13"|"75836.31"||"No"|"Yes"|"No"|"63852.24"||"93256.52"||"4.49068232323E9"|"Yes"|"71199.45"|"No"||"66016.13"|"30978.27"|||"8525d5da-35b4-43b2-bb07-8d248c99c751"|"Upton - Balistreri"|"2020"||"92971.17"|"48535.51"|"63852.24"|"EUR"|"63852.24"|"75836.31"||"EUR"
||"89363.2"|"Yes"|"No"||||"No"|"5796.6"||"7807.17"||"81012.97"|||"550"|||"66079.25"|"60843.16"|"20037.86"||"4084"|"30684.94"|"43262.94"||"26898.05"|"No"|"78297.62"|"95515.7"|||"Yes"|"Yes"|||"No"||"45820.4"|"4771"|"47322.13"|"82776.75"||"Yes"||"No"|"10296.11"|"Yes"||"41899.37"||"1305"|"Yes"|||"No"|||"Yes"||"10031.35"|||||"63541.23"|"21.76"||"273"||"Yes"||"74264.6"|"2024-01-28"|"11024.59"|"No"|"48123.94"|"No"|"6.26281721576E9"|||||"98271.88"||||"2024-10-05"|"5455"||||||"Yes"|||"Yes"|||||"Yes"||"GIP"||||"THB"|"71436.64"|"45805.16"||"18541.26"||||"Yes"|||"79811.36"|||"1.90936638794E9"|"No"||"Yes"|"Yes"|"49625.26"|"21446.86"|"67041.82"|"13277.54"|"504c5f2d-b708-4a5e-b14a-f75b773fb40f"|"Reilly Inc"|"2022"|||||"EUR"||||"EUR"
|||"Yes"|"Yes"|"15517.75"|"No"|"74.29"|"No"||"No"|||"46765.52"||"1.66229862412E9"|"9173"|"20324.39"||"33842.4"||"51685.94"||"4362"|||"Yes"|"6375.76"|"No"||"82590.86"|"72877.76"||||"9010.07"|"91942.87"||"Yes"|"50718.07"|"6823"||||||"Yes"||"No"||||"8582"||||"Yes"|"Yes"|||||"Deviation"||||"11519"|||"62"|"22696.38"||"No"||"2024-05-12"|"19963.8"|"No"|"78598.64"|"No"|||"SRD"||||"17789.92"|||"2024-12-20"|"6696"||||"62353.35"|"Yes"||"37196.45"|||||"36354.29"||"Yes"|||"18390.35"||"Yes"|"NAD"|"5184.02"||"No"|"66773.52"||||"No"|"No"||"78353.11"||"Yes"||"No"|||"No"||"27156.24"|||"40898708-2f78-49c6-94a5-18c7b254e412"|"Heidenreich and Sons"|"2022"||"62353.35"|||"EUR"|||"17789.92"|"EUR"
"77184.35"||||"Yes"||"No"|||"57914.54"|"Yes"|"41733.68"|"51269.7"|"73342.26"||||||"86552.96"|"17680.14"|"89797.33"||"404"||"21084.86"||"48977.22"|"Yes"|"82648.52"||||||"64003.49"||"No"||"36370.3"|"4777"|||||"47741.78"|||"Yes"||"30004.75"|"No"|"5074"||||"Yes"|"Yes"||"No"|"79803.07"||"NoDeviation"|||"4902"|"95826.37"|"60.57"||"1425"||"Yes"||"1093.02"|"2024-11-24"|"71000.64"|"Yes"||||"No"|"DZD"|"71256.05"|||"10118.86"|"No"||"2024-02-19"|"9149"|"10611.18"|"58295.13"|"Yes"|||"No"|"45372.59"|"8872"|||"73726.56"|||"No"|"70336.19"|"SYP"|||"No"||||"No"|"32239.88"||"No"|"Yes"|||"85369.42"||||"2.67678479372E9"|"Yes"|||||"21685.16"||"42193.77"|"d1509956-97d3-444b-a2ec-dfebdb97ef8f"|"Keebler - Orn"|"2020"|"bJyTR7yhf6RmUJ2o0gvD"|||"85369.42"|"EUR"|"85369.42"||"10118.86"|"EUR"
|||||"96699.01"||"61.48"||"30216.11"|||"92187.49"|||"5.12201899884E9"||"77673.09"|"4918.19"|"37947.63"|||"21372.8"|||"62762.4"||"76348.43"|"No"||"3205.15"|"37476.72"||||"49755.13"|||"No"|||"55085.98"|||"No"|||||||"No"|"8662"|"No"|"78785.92"|"83797.36"|"Yes"|"Yes"|"Yes"||||"NoDeviation"|"Yes"||"871"|"52385.1"||"73237.43"|||||"31492.96"|||||"No"||"Yes"|"PHP"|"70807.72"||"51753.31"||||"2024-08-05"|||"54374.39"|"Yes"||"No"|"No"|"2031.02"||"No"||"29956.89"|"9692.55"|"95834.3"|||"GHS"|"65240.44"||||"43966.63"|"63874.55"||"59462.36"||||"No"|||"87849.07"|"45349.9"||"6.15511478178E9"|"No"|||"No"|"10917.66"||||"b3dd6a05-9c66-432d-958b-e58f54e4bff5"|"Dare, Stiedemann and Fay"|"2022"|"BO8Wi2BHqOHuA416YEQv"||||"EUR"||||"EUR"
||"69239.03"|"No"||"65671.18"|"Yes"||"No"|||"52272.31"|||"82448.23"|"4.70796778002E9"|"8787"|"90656.56"|"16456.18"|||||"2420"|"221.46"|"57504.17"|"No"||"No"||"14068.71"|"59046.83"|"92753.2"||"Yes"|||||"42750.37"|"8503"||"62722.28"||"Yes"||"No"||"Yes"||||"3227"|||"4729.1"||"No"|||||"Deviation"|"Yes"|"78902.5"|"7423"|||"82551.67"|"6902"||"Yes"||"90950.95"|"2025-01-03"|||"77624.28"||||"CNY"||"5621"||"79202.09"|||"2024-10-13"|"2867"|"866.1"|"57516.04"|"Yes"|"11742.11"|"Yes"|||"8192"|"No"|"77773.73"||"69659.99"|"40628.64"|"No"||"ANG"||"68527.92"|"No"||||"Yes"|||"No"|"Yes"||||||"No"|"1.36855861092E9"|||"Yes"|"Yes"|"77827.07"||"10409.69"|"90237.73"|"be5cf9e5-580f-47f7-9048-fd596a847139"|"Rutherford, Larkin and Monahan"|"2021"||"11742.11"|||"EUR"|||"79202.09"|"EUR"
"44930.81"|||||"12.82"|"Yes"|||"24669.07"|"Yes"||"66214.98"|"65072.6"|"24529.57"||"7971"||||"35443.21"|"11995.32"|||"62545.19"|||"54271.33"|"No"|||||"No"|||"33262.16"|"Yes"|||"1974"||"43818.21"|"5227.52"||||"40210.77"|"Yes"||||"3924"|||"54001.43"|"Yes"|"No"|"No"|"Yes"||"88685.23"|"NoDeviation"||||"27092.41"||"19848.42"|"2125"|"865.4"|"No"|||"2024-03-01"||"Yes"|"40767.86"|"Yes"|"7.70618935066E9"|"No"||"24806.12"|||"92203.04"|||"2024-04-23"|"7701"||"70795.08"||"26665.42"|"Yes"|"No"|"51558.76"|"2955"||"4424.53"|"92292.62"|"4935.94"||||"RSD"||||"MMK"|"48615.78"|||"13853.3"||"Yes"|||"No"||"3874.9"|"7361.7"|"No"|"4.4655094669E9"|||"No"||"10294.24"|"38836.92"|||"0134f378-b80d-4850-9bfd-59ecfca7123d"|"Ratke and Sons"|"2023"||"26665.42"|||"EUR"|||"92203.04"|"EUR"
"92825.64"|"10943.64"|"58512.36"|"Yes"|"Yes"|"42625.84"|"Yes"|||||"59601.46"||"5552.8"||"7.55143548749E9"|"7494"|"63042.35"|"97042.21"|"11713.26"|"22164.34"|"57553.19"||"2074"|"2068.92"|||"29728.43"|"Yes"|"30753.37"|"63089.03"|"39010.75"||"Yes"|||"58358.57"|"Yes"||||||"34278.03"|||"No"||"Yes"|"Yes"||"No"|"8748"|||"60950.15"|"No"|||"No"|||"NoDeviation"|"Yes"|"43574.91"||||"59893.55"|"742"|"41448.71"||"Yes"|"42438.26"|||"No"|"86943.66"||"8.53726999538E9"||"ZMW"|"92129.73"|||"52292.5"|"Yes"|"39923.28"|"2024-03-27"||"10821.78"|"4818.97"||"9046.54"||"Yes"|"9979.3"|"1408"|"No"||"37492.53"||||"63168.15"|"TWD"||||"SYP"|"83323.93"||"Yes"||"4139.52"|||"Yes"|"Yes"||||"No"|"2.74824309896E9"|"Yes"|"79046.45"||||||"50083.76"|"a9183721-7058-452e-8194-3e90ddd09297"|"Armstrong - Larkin"|"2024"||"9046.54"|"39923.28"||"EUR"||"4139.52"|"52292.5"|"EUR"
||"57990.55"|"Yes"|"Yes"||"Yes"|"87.07"||"53434.2"||"54594.59"||"17521.98"||"7.14178997978E9"||||||"64956.66"||||||"3091.01"|"Yes"|"71878.7"|"57883.84"|"62080.56"|"63422.95"||||"20662.07"||"No"|||"35864.99"||"93929.05"|"No"||"No"||"Yes"||||"6618"|"No"||"21511.48"||"No"|||||"NoDeviation"|"Yes"||||"88.17"|||"60215.51"||"No"|"68676.65"|"2025-01-13"||"No"|"14041.18"|"No"|"6.54413324013E9"||"BWP"||||"88813.21"|"No"||"2024-06-21"||"9811.6"|"52130.23"|"No"||"Yes"|"No"|"42552.62"||"No"|||"61843.66"||||"VES"||||"IRR"|"51045.53"||"No"|"94517.31"|"3665.4"||"No"|"No"|"Yes"|"14505"|"65796.5"|||"7.42833621736E9"|"No"||||||"66826.68"||"95d6eeef-ab33-4312-9454-eedc880f230e"|"Heathcote Inc"|"2023"||||"14505"|"EUR"|"14505"|"3665.4"|"88813.21"|"EUR"
"77746.09"||||||"Yes"||"No"|||"49843.14"|"75849.66"||"23327.19"|||"78716.5"|"96934.74"||"15859.2"|||"3186"||"76382.5"||"69408.4"||"60455.11"||||"Yes"|"Yes"|||"Yes"||"62067.93"|"7304"|||"87574.82"|"Yes"||"Yes"|||"No"|||"8695"|||"25317.92"|"No"||||"30910.6"|"61806.57"|"Deviation"|||"5215"|"30622.88"||"73936.2"|"3329"|"10786.95"|"Yes"|||"2024-03-09"||"No"|"13999.48"|"No"|"7.03740069927E9"||"COP"||"5156"||"68944.77"||"13401.26"||"1666"|"60471.31"|"22342.68"|"No"||"No"|"Yes"|"7036.49"||"Yes"||"6799.71"|||||"MWK"|"40491.81"|||"CUP"||"80921.39"||||"No"|||"Yes"|"87145.55"|"56997.7"|||"4.23444046698E9"||||"Yes"||"69641.43"|"48566.79"|"40349.14"|"7b5ec0a7-46fa-4b6a-9a3f-3c3348ced6a7"|"Schuster - Beatty"|"2024"|"p42Sfhbu3mbxpex50EI6"||"13401.26"|"87145.55"|"EUR"|"87145.55"||"68944.77"|"EUR"
